X_text,X_emb
title information consistently page,10010001110010110111110011100101111010110101
describes main features proposed,00100010000110000010100111101010111111001110
books available provides ability,00010111010000111010001111100001100000000001
case diagram product ingredients,00110000110001000001001111101001001011011011
applied convolution time domain,00001000111001010011101001000110101100010111
performing searches communication actions,11010000011101001110010011110000100000110010
heroku platform cloud essentially,01010010100111100101100011011101001101010111
metadata shall receive via,11001100111101011101001110111010010011000010
facts following investigation police,01111011000011111001010100111000011110110001
provide detailed contextsensitive help,11111000110001000110100010100001001010011010
important frequently accessed pages,01011101001011101111100000000111111010110111
business rule anything captures,00010011101101000111010000101100000010000001
log defects enhancement requests,01000000111001001011110110111101011100010011
accessible users within application,00000001010100110101111000111110100001000100
know whether web browser,01000100001100011100011000101111100010010011
select another channel view,10100100010000010110100011001110110011000001
security mechanism place unauthorized,10100100100110001010111111001101110010101111
particularly important frequently accessed,11010010101010111010010111011111000000001111
backend physical processor reboot,00011100100111100010101111111000011101110010
report warning number translatable,11100110111100010010001101101001110010110000
content navigation differently varying,00111000000110010001100010000011010011001101
invalid shall replace invalid,01001010001101011101001110011101101001010001
undesired situations taken care,10010100001101010010101011001110100110000000
