y_text,y_emb
expect error messages language,01101000011011010100111100110001001000101111
tribes property information etc,10010110010111110010110101101111101101010100
address postal codes designed,00000100100111101110110011011100000100010101
content minimized long different,00111000000110011110011100000000100100000111
want able stream lot,10001001010000000000111011110010111000000100
would like option sharing,10001101110010000101001101110000010101110101
maximum specification internal communications,11000111110101110011110100101101100111100011
attributes userfriendliness performance system,00011010000100110100001101000011010110010001
products module use case,11111010111110011100111001111010100110000110
simply shrinks could full,10101011010101010101110010101010101110110011
mobile app w access,11001111101000010010111000100111100000001101
actions createreadupdatedelete taken upon,00000110010001011101011011001110110011111110
apply user selected time,00001000110100111100101010010000110010001101
hpresentationrelated actions sorting list,01010111010000001100101011100000101000011000
none condition camera permission,11011001011001110100000001000100111110000010
types users every user,10010111010100110101110110101101010011110010
user need set amount,10011110010110010000001010111111100001010101
functionally requirements specified university,01110010010111000101011011100101010011100100
computer screen video source,00111110101101001111001001100001110111000011
able export audit trails,00000000011011110001110001111000010010010110
user leaving channel page,10011110010010001101000011001110111010110101
information technology engineering media,01011011111101100011010110111101111000101110
maps api cross referencing,11000110111000010010010010111101011101100010
conduit information exchange citizens,00111010011010110111110110100110100110110110
analysis system shall allow,00001011101101100100011010111010000001110101
correlator ee shall verify,00101011111011001010101010111010010011000100
