X_text,X_emb,y_text,y_emb
users means,1001101011111000101000,means customizing,1100010100000101101100
means customizing,1100010100000101101100,customizing user,0010110110010011110010
customizing user,0010110110010011110010,user interface,1001111001001001001000
user interface,1001111001001001001000,interface personal,0100100100011110000101
interface personal,0100100100011110000101,personal needs,1111000010111011000001
personal needs,1111000010111011000001,needs ie,1101100000101010100001
individualization designing,0101101001000100010100,designing content,0010001010000111000000
designing content,0010001010000111000000,content navigation,0011100000011001000110
content navigation,0011100000011001000110,navigation differently,1100100011000100000110
navigation differently,1100100011000100000110,differently varying,0010000011010011001101
differently varying,0010000011010011001101,varying user,1001100110110011110010
varying user,1001100110110011110010,user groups,1001111001001010000001
user groups,1001111001001010000001,groups roles,0101000000110100011010
groups roles,0101000000110100011010,roles ie,1010001101001010100001
employees different,0110110011100100000111,different levels,0010000011101000010011
different levels,0010000011101000010011,levels citizens,0100001001100110110110
levels citizens,0100001001100110110110,citizens etc,0011011011001101010100
citizens etc,0011011011001101010100,etc monitoring,0110101010011001010011
etc monitoring,0110101010011001010011,monitoring users,1100101001110011010111
monitoring users,1100101001110011010111,users behaviour,1001101011100010101101
users behaviour,1001101011100010101101,behaviour adapting,0001010110100000101000
behaviour adapting,0001010110100000101000,adapting users,0000010100010011010111
adapting users,0000010100010011010111,users goals,1001101011101110001111
users goals,1001101011101110001111,goals inferred,0111000111101011011100
goals inferred,0111000111101011011100,inferred behaviour,0101101110000010101101
inferred behaviour,0101101110000010101101,behaviour observed,0001010110111011110001
behaviour observed,0001010110111011110001,observed recommending,1101111000111101101000
observed recommending,1101111000111101101000,recommending information,1110110100001011011111
recommending information,1110110100001011011111,information potentially,0101101111111110101011
information potentially,0101101111111110101011,potentially relevant,1111010101111100100100
potentially relevant,1111010101111100100100,relevant interesting,1110010010001001001001
relevant interesting,1110010010001001001001,interesting specific,0100100100110111001100
interesting specific,0100100100110111001100,specific user,1011100110010011110010
specific user,1011100110010011110010,user based,1001111001000010100000
user based,1001111001000010100000,based behaviour,0001010000000010101101
based behaviour,0001010000000010101101,behaviour users,0001010110110011010111
behaviour users,0001010110110011010111,users user,1001101011110011110010
users user,1001101011110011110010,user group,1001111001001110000000
taking account,1011001111100000011010,account users,0000001101010011010111
account users,0000001101010011010111,users tasks,1001101011110110011001
users tasks,1001101011110110011001,tasks information,1011001100101011011111
tasks information,1011001100101011011111,information needs,0101101111111011000001
information needs,0101101111111011000001,needs providing,1101100000111111000001
needs providing,1101100000111111000001,providing different,1111100000100100000111
providing different,1111100000100100000111,different access,0010000011100000001101
different access,0010000011100000001101,access paths,0000000110111010011001
access paths,0000000110111010011001,paths navigation,1101001100111001000110
paths navigation,1101001100111001000110,navigation structures,1100100011010110100001
navigation structures,1100100011010110100001,structures different,1011010000100100000111
structures different,1011010000100100000111,different user,0010000011110011110010
different user,0010000011110011110010,user groups,1001111001001010000001
user groups,1001111001001010000001,groups tasks,0101000000110110011001
groups tasks,0101000000110110011001,tasks information,1011001100101011011111
tasks information,1011001100101011011111,information needs,0101101111111011000001
information needs,0101101111111011000001,needs user,1101100000110011110010
needs user,1101100000110011110010,user groups,1001111001001010000001
user groups,1001111001001010000001,groups taken,0101000000110110011101
groups taken,0101000000110110011101,taken consideration,1011001110100111011011
making individualization,1100001110101011010010,individualization adaptation,0101101001000000111000
individualization adaptation,0101101001000000111000,adaptation evident,0000011100001101011001
adaptation evident,0000011100001101011001,evident made,0110101100111000001110
evident made,0110101100111000001110,made evident,1100000111001101011001
made evident,1100000111001101011001,evident user,0110101100110011110010
evident user,0110101100110011110010,user individualization,1001111001001011010010
user individualization,1001111001001011010010,individualization andor,0101101001000001011111
individualization andor,0101101001000001011111,andor adaptation,0000101111100000111000
andor adaptation,0000101111100000111000,adaptation used,0000011100010011110111
making user,1100001110110011110010,user profiles,1001111001011111011100
user profiles,1001111001011111011100,profiles evident,1111101110001101011001
profiles evident,1111101110001101011001,evident predefined,0110101100111110100111
