X_text,X_emb,y_text,y_emb
fireb,01111111110,ase,00011001010
ase,00011001010,retrieve,10100000110
retrieve,10100000110,data,00101100011
data,00101100011,application,00001000100
application,00001000100,realtime,11101010001
realtime,11101010001,firebase,01111111010
firebase,01111111010,json,01001101100
json,01001101100,string,10111100001
string,10111100001,desktop,00100011101
desktop,00100011101,apache,00001001000
apache,00001001000,http,01010111001
http,01010111001,secure,10100101111
secure,10100101111,html,01010111011
html,01010111011,forms,01110100111
forms,01110100111,links,01000011001
links,01000011001,w,10001001111
w,10001001111,css,00101111011
css,00101111011,bootstrap,00010111111
bootstrap,00010111111,jqueryajax,01001101111
jqueryajax,01001101111,html,01010111011
html,01010111011,text,10110000001
text,10110000001,standard,10111010010
standard,10111010010,post,11110111010
post,11110111010,get,01110011001
get,01110011001,methods,11001100100
methods,11001100100,multipart,11001011010
multipart,11001011010,formdata,01110100110
formdata,01110100110,json,01001101100
json,01001101100,strin,10111100011
strin,10111100011,application,00001000100
application,00001000100,server,10101101000
server,10101101000,ldap,01000111010
ldap,01000111010,server,10101101000
server,10101101000,ldap,01000111010
ldap,01000111010,service,10101111011
service,10101111011,perlldap,11110000011
perlldap,11110000011,module,11001110011
module,11001110011,cpan,00101110000
cpan,00101110000,na,11001001001
system,10110010001,features,01111010101
features,01111010101,section,10100101010
section,10100101010,describes,00100010000
describes,00100010000,main,11000001010
main,11000001010,features,01111010101
features,01111010101,proposed,11111001110
proposed,11111001110,system,10110010001
system,10110010001,feature,01111010100
feature,01111010100,uc,10010111000
uc,10010111000,budget,00010010110
budget,00010010110,tracker,10010010100
tracker,10010010100,use,10011110101
use,10011110101,case,00110000110
case,00110000110,diagram,00100000100
diagram,00100000100,budget,00010010110
budget,00010010110,tracker,10010010100
tracker,10010010100,access,00000001101
access,00000001101,mobile,11001111101
mobile,11001111101,app,00001001011
app,00001001011,w,10001001111
w,10001001111,access,00000001101
access,00000001101,web,10001011111
web,10001011111,browser,00010010011
browser,00010010011,name,11001001011
name,11001001011,budget,00010010110
budget,00010010110,tracker,10010010100
tracker,10010010100,identifier,01010100101
identifier,01010100101,uc,10010111000
uc,10010111000,description,00100010001
description,00100010001,set,10101111111
set,10101111111,budget,00010010110
budget,00010010110,goal,01110001110
goal,01110001110,allow,00001110101
allow,00001110101,customer,00101101001
customer,00101101001,track,10010011100
track,10010011100,budget,00010010110
budget,00010010110,actor,00000111111
actor,00000111111,customer,00101101001
customer,00101101001,package,11010111100
package,11010111100,uc,10010111000
uc,10010111000,budget,00010010110
budget,00010010110,tracker,10010010100
tracker,10010010100,assumption,00011011100
assumption,00011011100,applicable,00001001100
applicable,00001001100,frequency,01110111010
frequency,01110111010,medium,11000101101
medium,11000101101,basic,00010100011
basic,00010100011,course,00101010011
customer,00101101001,access,00000001101
access,00000001101,uc,10010111000
uc,10010111000,module,11001110011
customer,00101101001,set,10101111111
set,10101111111,amount,00001010101
amount,00001010101,needed,11011000000
customer,00101101001,scan,10100110010
scan,10100110010,product,11111010010
customer,00101101001,add,00000101001
add,00000101001,budget,00010010110
customer,00101101001,delete,00100111001
delete,00100111001,item,01001111000
item,01001111000,alternate,00001010000
alternate,00001010000,course,00101010011
course,00101010011,applicable,00001001100
applicable,00001001100,condition,00111010000
condition,00111010000,applicable,00001001100
applicable,00001001100,post,11110111010
post,11110111010,condition,00111010000
condition,00111010000,actor,00000111111
actor,00000111111,able,00000000011
able,00000000011,access,00000001101
access,00000001101,module,11001110011
module,11001110011,based,00010100000
based,00010100000,role,10100011001
role,10100011001,system,10110010001
system,10110010001,included,01011111110
included,01011111110,use,10011110101
use,10011110101,case,00110000110
case,00110000110,none,11011001011
none,11011001011,extended,01111000100
extended,01111000100,use,10011110101
use,10011110101,case,00110000110
case,00110000110,none,11011001011
system,10110010001,feature,01111010100
feature,01111010100,uc,10010111000
uc,10010111000,product,11111010010
product,11111010010,navigation,11001000110
navigation,11001000110,recommended,11101111000
recommended,11101111000,products,11111010111
products,11111010111,module,11001110011
module,11001110011,use,10011110101
use,10011110101,case,00110000110
case,00110000110,diagram,00100000100
diagram,00100000100,product,11111010010
product,11111010010,navigation,11001000110
navigation,11001000110,recommended,11101111000
recommended,11101111000,access,00000001101
access,00000001101,mobile,11001111101
mobile,11001111101,app,00001001011
app,00001001011,name,11001001011
name,11001001011,product,11111010010
product,11111010010,navigation,11001000110
navigation,11001000110,product,11111010010
product,11111010010,recommended,11101111000
recommended,11101111000,identifier,01010100101
identifier,01010100101,uc,10010111000
uc,10010111000,description,00100010001
description,00100010001,search,10100111011
search,10100111011,product,11111010010
product,11111010010,location,01000000100
location,01000000100,appear,00001001010
appear,00001001010,similar,10101011101
similar,10101011101,product,11111010010
product,11111010010,user,10011110010
user,10011110010,want,10001001010
want,10001001010,search,10100111011
search,10100111011,goal,01110001110
goal,01110001110,help,01010011010
help,01010011010,customers,00101101011
customers,00101101011,find,01111110100
find,01111110100,position,11110110100
position,11110110100,product,11111010010
product,11111010010,advise,00001101100
advise,00001101100,customer,00101101001
customer,00101101001,item,01001111000
item,01001111000,customer,00101101001
customer,00101101001,wants,10001001001
wants,10001001001,look,11000000010
actor,00000111111,customer,00101101001
customer,00101101001,client,00110111100
client,00110111100,package,11010111100
package,11010111100,uc,10010111000
uc,10010111000,product,11111010010
product,11111010010,navigation,11001000110
navigation,11001000110,product,11111010010
product,11111010010,recommended,11101111000
recommended,11101111000,assumption,00011011100
assumption,00011011100,none,11011001011
none,11011001011,frequency,01110111010
frequency,01110111010,medium,11000101101
medium,11000101101,basic,00010100011
basic,00010100011,course,00101010011
customer,00101101001,need,11001000000
need,11001000000,give,01110001000
give,01110001000,input,01011001111
input,01011001111,search,10100111011
search,10100111011,box,00010110101
application,00001000100,filter,01111110010
filter,01111110010,product,11111010010
product,11111010010,based,00010100000
based,00010100000,input,01011001111
input,01011001111,user,10011110010
user,10011110010,fill,01111110001
fill,01111110001,search,10100111011
search,10100111011,box,00010110101
database,00101100001,send,10101100101
send,10101100101,information,01011011111
information,01011011111,alternate,00001010000
alternate,00001010000,course,00101010011
course,00101010011,none,11011001011
none,11011001011,condition,00111010000
condition,00111010000,customer,00101101001
customer,00101101001,need,11001000000
need,11001000000,type,10010111110
type,10010111110,product,11111010010
product,11111010010,want,10001001010
want,10001001010,find,01111110100
find,01111110100,search,10100111011
search,10100111011,box,00010110101
post,11110111010,condition,00111010000
condition,00111010000,none,11011001011
none,11011001011,including,01011111101
including,01011111101,use,10011110101
use,10011110101,case,00110000110
case,00110000110,none,11011001011
none,11011001011,extended,01111000100
extended,01111000100,use,10011110101
use,10011110101,case,00110000110
case,00110000110,none,11011001011
system,10110010001,feature,01111010100
feature,01111010100,use,10011110101
use,10011110101,case,00110000110
case,00110000110,diagram,00100000100
diagram,00100000100,search,10100111011
search,10100111011,product,11111010010
product,11111010010,module,11001110011
module,11001110011,access,00000001101
access,00000001101,mobile,11001111101
mobile,11001111101,application,00001000100
application,00001000100,name,11001001011
name,11001001011,text,10110000001
text,10110000001,recognize,11101111011
recognize,11101111011,identifier,01010100101
identifier,01010100101,uc,10010111000
uc,10010111000,description,00100010001
description,00100010001,searching,10100101000
searching,10100101000,product,11111010010
product,11111010010,identify,01010100111
identify,01010100111,halal,01010001100
halal,01010001100,nonhalal,11011011011
nonhalal,11011011011,goal,01110001110
goal,01110001110,give,01110001000
give,01110001000,halal,01010001100
halal,01010001100,information,01011011111
information,01011011111,user,10011110010
user,10011110010,actor,00000111111
actor,00000111111,customer,00101101001
customer,00101101001,package,11010111100
package,11010111100,uc,10010111000
uc,10010111000,text,10110000001
text,10110000001,recognize,11101111011
recognize,11101111011,assumption,00011011100
assumption,00011011100,none,11011001011
none,11011001011,frequency,01110111010
frequency,01110111010,medium,11000101101
medium,11000101101,basic,00010100011
basic,00010100011,course,00101010011
customer,00101101001,search,10100111011
search,10100111011,product,11111010010
